le100kb	1040	32.4038
le100kb	2904	29.7521
le100kb	1107	30.3523
le100kb	1645	29.3617
le100kb	1842	29.6417
le100kb	2177	30.5007
le100kb	2307	30.1691
le100kb	1005	29.6517
le100kb	1916	29.5407
le100kb	1075	31.814
le100kb	1238	29.7254
le100kb	1895	29.2348
le100kb	1741	29.2361
le100kb	2021	30.0841
le100kb	1037	29.2189
le100kb	1775	29.4085
le100kb	1993	29.9548
le100kb	2823	29.7202
le100kb	1386	29.6537
le100kb	2283	30.6176
le100kb	1038	30.4432
le100kb	2147	30.2748
le100kb	1895	31.0818
le100kb	1482	30.4318
le100kb	2425	29.8969
le100kb	1488	30.2419
le100kb	1323	31.4437
le100kb	2520	29.4048
le100kb	1336	29.7904
le100kb	1091	30.0642
le100kb	1028	30.7393
le100kb	1052	28.8023
le100kb	1380	30.8696
le100kb	1419	29.6688
le100kb	1423	29.9368
le100kb	1630	29.816
le100kb	2096	30.3912
le100kb	1055	29.8578
le100kb	1747	30.0515
le100kb	1251	30.6954
le100kb	2363	30.2158
le100kb	2079	30.4954
le100kb	2877	30.0313
le100kb	1544	30.3756
le100kb	1476	29.878
le100kb	1062	36.064
le100kb	2166	30.1477
le100kb	1856	30.4418
le100kb	1376	30.7413
le100kb	1271	30.6845
le100kb	1558	30.4236
le100kb	1509	29.9536
le100kb	2871	49.6691
le100kb	1813	45.4495
le100kb	1963	43.0464
le100kb	1100	47.8182
le100kb	1238	45.2342
le100kb	1155	35.3247
le100kb	3523	54.9815
le100kb	1829	29.7977
le100kb	1131	29.8851
le100kb	1724	31.1485
le100kb	2389	30.9334
le100kb	1088	30.7904
le100kb	1184	30.4054
le100kb	1843	30.2767
le100kb	2698	47.7391
le100kb	1189	52.3129
le100kb	1129	44.4641
le100kb	1679	39.1304
le100kb	1164	29.1237
le100kb	1238	33.7641
le100kb	1980	29.8485
le100kb	1163	31.0404
le100kb	12848	13.3328
le100kb	13549	17.2854
le100kb	1013	53.307
le100kb	1178	30.0509
le100kb	1268	46.7666
le100kb	2505	30.2595
le100kb	2094	30.086
le100kb	1637	30.8491
le100kb	1687	30.8832
le100kb	1489	30.0873
le100kb	1093	30.4666
le100kb	1421	30.753
le100kb	1253	29.5291
le100kb	1904	29.7269
le100kb	1340	29.9254
le100kb	1492	30.429
le100kb	1939	30.2218
le100kb	1573	30.1971
le100kb	1680	30.4167
le100kb	1800	29.2778
le100kb	1326	30.0905
le100kb	1841	30.0923
le100kb	3002	30.1466
le100kb	2822	30.5103
le100kb	1042	30.1344
le100kb	2132	30.0657
le100kb	2287	30.4329
le100kb	1049	30.7912
le100kb	2322	29.5004
le100kb	1792	29.5201
le100kb	1115	44.2152
le100kb	3076	51.723
le100kb	1027	30.0876
le100kb	1425	30.6667
le100kb	1015	30.0493
le100kb	3347	42.934
le100kb	1098	38.4335
le100kb	1556	30.6555
le100kb	1933	29.643
le100kb	2945	51.8506
le100kb	2751	30.0981
le100kb	1185	30.4641
le100kb	1051	31.0181
le100kb	1529	30.412
le100kb	1747	30.1088
le100kb	1708	30.3279
le100kb	2765	29.2224
le100kb	2237	29.7273
le100kb	1211	29.3972
le100kb	1830	30.4372
le100kb	1209	30.6865
le100kb	1871	30.465
le100kb	1161	30.3187
le100kb	2109	29.7771
le100kb	1063	30.762
le100kb	2126	30.1035
le100kb	1031	59.3598
le100kb	1623	56.1306
le100kb	1769	52.1198
le100kb	1057	29.2337
le100kb	1284	30.4517
le100kb	2044	29.0117
le100kb	1184	54.223
le100kb	2366	54.8605
le100kb	1309	40.5653
le100kb	2825	45.4867
le100kb	1432	31.9134
le100kb	1046	30.6883
le100kb	13234	21.2936
le100kb	3024	38.4259
le100kb	1078	46.2894
le100kb	3275	52.3359
le100kb	3478	54.5428
le100kb	1175	54.9787
le100kb	2814	53.1272
le100kb	2317	54.5533
le100kb	1178	53.9898
le100kb	2220	30.991
le100kb	1510	30
le100kb	1037	29.4118
le100kb	1260	45
le100kb	2372	49.9157
le100kb	1200	45.8333
le100kb	1186	55.6492
le100kb	2420	26.157
le100kb	1595	30.8464
le100kb	1135	29.6916
le100kb	2834	51.6231
le100kb	2284	55.0788
le100kb	5832	54.784
le100kb	1235	54.0891
le100kb	2068	44.971
le100kb	1102	40.3811
le100kb	1086	39.3186
le100kb	2937	46.7143
le100kb	1257	53.3811
le100kb	3926	51.299
le100kb	1315	51.2548
le100kb	12187	17.8141
le100kb	1534	47.3272
le100kb	2289	30.0131
le100kb	1145	40.6114
le100kb	2844	54.7117
le100kb	2833	55.1006
le100kb	2355	55.7537
le100kb	4515	51.6279
le100kb	2060	29.6117
le100kb	1008	54.2659
le100kb	1265	55.415
le100kb	3553	38.3057
le100kb	3984	52.3343
le100kb	2282	53.8124
le100kb	1269	41.844
le100kb	1306	54.441
le100kb	3290	53.4954
le100kb	1158	55.4404
le100kb	2318	54.7023
le100kb	1173	54.0494
le100kb	1184	55.5743
le100kb	1100	58.9091
le100kb	1161	57.9673
le100kb	2139	52.1272
le100kb	11522	10.6405
le100kb	1798	30.2002
le100kb	1159	56.5142
le100kb	1109	54.193
le100kb	1212	54.6205
le100kb	1053	56.1254
le100kb	1208	51.9868
le100kb	1153	57.242
le100kb	1071	56.676
le100kb	5057	55.092
le100kb	1402	55.2782
le100kb	2475	49.2929
le100kb	2635	55.1423
le100kb	1310	54.5038
le100kb	5555	54.2034
le100kb	1586	57.1879
le100kb	2413	53.6262
le100kb	2846	53.8651
le100kb	1271	37.4508
le100kb	1301	46.1952
le100kb	2463	41.0475
le100kb	1281	55.3474
le100kb	1294	51.6229
le100kb	4072	52.0383
le100kb	1134	52.0282
le100kb	1084	56.5498
le100kb	1361	53.3431
le100kb	1112	59.6223
le100kb	1556	31.0411
le100kb	1326	25.8673
le100kb	13394	28.6098
le100kb	1803	38.4359
le100kb	1636	36.3692
le100kb	2603	37.8794
le100kb	1181	41.9136
le100kb	2223	55.9154
le100kb	2671	54.8858
le100kb	1058	29.8677
le100kb	2686	36.2621
le100kb	1112	30.5755
le100kb	5387	49.8608
le100kb	1710	33.9181
le100kb	13108	24.8169
le100kb	2247	29.595
le100kb	3921	29.7883
le100kb	2210	30.2715
le100kb	2379	38.5036
le100kb	5232	39.6789
le100kb	3582	30.1508
le100kb	4085	52.7785
le100kb	3730	47.6944
le100kb	2357	54.6457
